author_id,author_name,affiliation,pqi_score,anci_score,accel_score,h_index,citations
2109823005,Zhiyong Li,Unknown,0.85,0.32,0.0,4,87
2109823962,Li Zhong,Unknown,3.0,12.85,-0.28,4,255
2109826273,Shaolin Zhu,Unknown,1.65,1.1,0.0,6,81
2109830278,Jun Cao,Unknown,2.04,1.3,0.26,6,138
2109831678,Yizhou Zhao,Unknown,2.59,1.3,0.0,8,445
2109834659,Manish Gupta,IIIT Hyderabad,1.94,1.09,-0.21,23,3196
2109835205,Mansi Gupta,Unknown,1.24,0.14,0.0,2,28
2109839506,Jingjing Wang,Unknown,2.56,1.38,-0.48,10,383
2109844772,Kichang Yang,Unknown,1.85,2.18,-0.37,4,79
2109846160,Alex Wilson,Unknown,2.3,0.9,0.0,3,67
2109869278,Ji Yang,Unknown,2.47,1.0,0.26,6,536
2109871151,Yufan Zhao,Unknown,2.63,3.81,0.0,4,175
2109875001,Mohit Gupta,Unknown,1.84,0.07,0.0,4,114
2109875113,Mohit Gupta,Unknown,2.6,1.96,-0.21,1,27
2109878510,Jiho Jang,Unknown,2.19,7.69,1.29,5,178
2109878790,Jin Yea Jang,Unknown,1.41,1.29,0.0,4,68
2109881428,Yao Zhao,Nanjing University,0.72,0.21,0.0,2,25
2109886151,Seokhun Kim,Unknown,3.07,1.58,0.26,3,135
2109887979,Xinyu Tang,Unknown,2.56,3.49,0.0,6,2862
2109890021,Pan Zhou,Unknown,2.3,4.98,0.0,36,6918
2109893608,Hyeongsik Kim,Unknown,2.05,0.43,0.0,10,479
2109895682,Hyeon-Jin Kim,Unknown,1.55,0.8,0.0,6,231
2109905684,Jinming Zhao,Unknown,2.06,6.73,1.35,15,1088
2109906988,Xuming Hu,HKUST,1.82,1.63,0.51,19,1390
2109908527,Jin Cao,Unknown,0.99,0.0,0.0,5,132
2109908684,Jin Cao,Unknown,1.01,1.38,0.26,5,79
2109918029,Yi Zhao,Unknown,2.16,6.22,0.44,6,257
2109919449,Yiren Zhao,Unknown,1.47,1.04,0.41,13,1066
2109919783,Ji Ma,Unknown,2.37,14.58,3.43,12,1738
2109923342,Ching-Yun Chang,Unknown,2.29,0.92,0.0,2,13
2109925415,Xunzhu Tang,Unknown,2.27,0.55,0.0,7,299
2109928645,Huiming Jin,Unknown,2.61,1.48,0.0,5,82
2109932032,Junxian He,Unknown,2.6,8.31,-0.24,9,1113
2109932574,Jun He,Unknown,2.72,3.98,0.0,3,55
2109933880,Su Zhu,Unknown,1.76,4.0,0.0,6,418
2109934916,Jun Xie,Unknown,3.03,6.36,0.33,3,180
2109935759,Jun Xie,Unknown,1.78,0.93,-0.25,9,455
2109939908,Manoj Kumar,Unknown,1.52,0.42,0.0,4,72
2109946381,Guofu Yang,Unknown,0.97,1.15,0.0,2,30
2109946913,Jiahao Zhao,Unknown,1.82,6.01,-0.21,3,151
2109948052,Sanuj Sharma,Unknown,2.41,1.64,0.0,2,888
2109956572,Weijie Chen,Unknown,2.37,0.69,0.0,5,71
2109960367,Ruqing Zhang,Unknown,1.49,1.13,0.59,21,1469
2109961337,Subhro Roy,Unknown,1.83,2.11,1.15,8,447
2109961839,Suman Roy,Unknown,0.78,0.45,0.0,2,7
2109962816,Ruifei Zhang,Unknown,1.49,0.67,0.0,9,659
2109963859,Zeyu Li,Unknown,2.12,10.04,-0.21,5,520
2109964198,Zekun Li,"University of California, Santa Barbara",2.27,2.39,1.67,16,1221
2109965103,Zekang Li,Unknown,1.11,1.25,0.26,4,80
2109965484,Zhiyong He,Unknown,1.59,7.2,0.44,4,124
2109967407,Zexin Li,Unknown,2.4,1.36,0.73,7,124
2109967493,Zejun Li,Unknown,2.04,1.37,0.44,9,168
2109967721,Zehan Li,Unknown,1.96,0.29,0.0,4,440
2109968285,Zelong Li,Rutgers University,1.27,2.22,0.0,14,491
2109970984,James Ma,Unknown,3.75,36.74,0.07,2,1248
2109972180,Jin Zhao,Unknown,1.5,2.68,0.71,7,286
2109974308,Kristy Lee,Unknown,1.85,19.34,0.26,3,190
2109975984,Richong Zhang,Unknown,1.69,0.62,0.59,10,1123
2109978994,Yubing Ren,Unknown,1.24,1.09,0.71,5,96
2109992450,Timothy Liu,NVIDIA,1.52,1.06,0.59,3,24
2109997748,Jonggu Kim,Unknown,2.2,1.13,0.0,4,25
2110001936,Max Smith,Unknown,2.3,0.53,0.0,2,141
2110004566,Yohan Lee,Unknown,1.59,32.2,0.82,2,79
2110009929,Zijing Shi,Unknown,1.7,0.77,0.0,5,97
2110017899,Kyung-min Kim,Unknown,1.81,1.52,0.82,5,123
2110017982,Kyungmo Kim,Unknown,1.65,1.22,0.0,4,73
2110018762,Sicheng Zhu,Unknown,2.03,0.25,0.0,9,446
2110019663,Ko-tik Lee,Unknown,0.8,0.35,0.73,3,954
2110027452,Winnie Wu,Unknown,2.81,8.66,-0.09,3,914
2110027458,Winston Wu,Unknown,1.54,0.66,1.47,11,308
2110032535,Adina Williams,Unknown,2.44,6.47,0.19,14,13753
2110037134,Chi Lu,Unknown,3.16,4.89,0.0,8,502
2110041566,Shengqi Zhu,Cornell University,2.04,1.44,0.14,4,110
2110042497,Yu Kang,Unknown,3.03,6.92,0.0,17,953
2110042508,Yuning Kang,Unknown,2.53,1.79,0.0,3,47
2110045393,Raymond Zhang,Unknown,0.73,0.29,0.0,2,62
2110045508,Emil Kalbaliyev,University of Tartu,1.33,0.0,0.0,2,11
2110048361,Xin Hu,Unknown,2.51,1.29,0.0,7,121
2110048745,Xinrong Hu,Unknown,0.79,0.33,0.0,10,388
2110049611,Kyungmin Lee,Unknown,0.99,0.0,0.0,0,0
2110058238,Zeyu Yan,Unknown,1.91,2.1,0.0,5,93
2110060936,Jiseon Kim,KAIST,2.49,2.24,0.26,5,107
2110062924,Toshinori Sato,Unknown,1.72,1.58,0.0,4,77
2110064476,Ruoyu Zhang,Peking University,1.71,2.14,1.8,6,137
2110065346,Ruoyu Zhang,Unknown,2.85,1.78,0.0,3,263
2110069813,Jian Yao,Unknown,1.65,0.0,0.0,3,45
2110070113,Jing Yao,Unknown,2.22,0.69,0.73,8,239
2110072647,Md Saiful Islam,Unknown,1.86,11.25,0.71,8,443
2110073912,Md Saiful Islam,Unknown,1.53,6.71,0.0,8,181
2110076816,Younghun Lee,Purdue University,0.99,0.32,0.0,2,85
2110083896,Chin-Hua Hu,Unknown,2.15,0.47,0.0,1,5
2110088606,Saihao Huang,Unknown,1.95,0.11,0.0,2,6
2110091832,Can Xu,Unknown,2.68,2.33,0.1,13,879
2110092075,Cai Xu,Unknown,1.98,0.28,0.0,14,631
2110092113,Canran Xu,Unknown,2.91,13.98,0.26,5,725
2110106335,Juho Kim,Unknown,2.6,2.71,0.0,4,207
2110117273,Hairong Liu,Unknown,2.27,4.06,-0.19,10,911
2110117732,Jieyu Zhao,Unknown,2.4,2.95,0.29,16,1088
2110120874,Zhen Li,Unknown,2.61,1.38,0.82,19,1694
2110122009,Zhen Li,Unknown,0.72,0.21,0.0,4,27
2110123039,Zhen Li,Unknown,1.62,9.75,0.26,2,80
2110132746,Jiawei Wang,Unknown,1.73,1.96,0.71,4,83
2110133374,Jeff Martin,Unknown,1.6,0.0,0.0,1,6
2110134250,Le Yan,Unknown,2.51,4.8,14.0,8,350
2110134563,Hongjin Kim,Unknown,1.75,0.07,0.0,3,31
2110138107,Hong-Gee Kim,Unknown,1.83,8.83,0.71,1,159
2110142014,Chao Lu,Unknown,2.41,1.68,0.0,7,231
2110142089,Chang-Tien Lu,Unknown,0.89,0.6,0.26,8,270
2110144615,Jiashuo Wang,Unknown,1.96,2.77,1.0,5,183
2110145436,Ziyao Lu,Unknown,2.7,2.27,0.44,4,106
2110151580,Yuanyuan Zhao,Unknown,2.05,0.27,0.0,8,324
2110153639,Young-suk Lee,Unknown,2.3,2.19,-0.36,15,1328
2110164912,Yu Xu,Unknown,1.7,1.81,0.0,13,544
2110165176,Kelly Smith,Unknown,2.31,1.01,0.0,2,26
2110166319,Jiyang Wang,Unknown,1.67,0.34,0.0,2,13
2110167847,Jessica Pan,Unknown,3.21,4.09,0.0,2,362
2110169645,Yalin Zhou,Unknown,2.93,3.99,-0.37,3,104
2110170885,Jiong Wang,Unknown,1.89,2.07,9.0,14,638
2110171536,Sinan Tan,Unknown,0.33,0.0,0.0,10,6670
2110176217,Hongxiao Liu,Unknown,2.25,1.73,0.0,7,266
2110176966,Yuhong Xu,Unknown,0.49,0.18,0.0,3,26
2110182656,Tomoaki Nakamura,Unknown,1.94,0.09,0.0,20,1317
2110182921,Jiahai Wang,Unknown,0.64,0.19,0.0,5,581
2110188466,Charles Chen,Unknown,2.05,4.63,1.62,4,413
2110190007,Jiquan Wang,"PhD student, Zhejiang University",2.58,2.3,0.0,7,270
2110197273,Yichong Xu,Unknown,1.63,7.05,5.73,17,3099
2110204985,Sheng Huang,Unknown,2.57,1.8,0.0,6,176
2110207020,Jianxiang Wang,Unknown,2.99,6.53,-0.37,6,235
2110207205,Yusong Xu,Unknown,2.96,7.1,-0.26,1,87
2110218064,Ji Wang,Unknown,0.78,0.22,0.0,16,1802
2110219066,Yuxiang Zhou,Unknown,1.89,2.23,0.0,8,266
2110222362,Jen-Wei Wang,Unknown,2.53,1.28,0.0,3,44
2110226,Stephen McQuistin,Unknown,1.08,0.1,0.0,7,131
2110226217,James Thomas,Unknown,2.47,1.67,0.0,3,390
2110226596,James Thomas,Unknown,2.27,0.57,0.0,8,902
2110232234,Wen-zhong Hu,Unknown,2.52,2.38,0.26,5,142
2110237268,Kenton Lee,Unknown,2.32,3.31,1.92,10,909
2110240148,Jong-Nae Wang,Unknown,2.49,1.06,0.0,4,72
2110241309,Congliang Chen,Unknown,0.66,0.28,0.0,10,509
2110251463,Xueqi Cheng,Unknown,1.81,1.19,3.24,15,1037
2110260640,Yu Zhao,Unknown,1.48,0.79,0.71,4,79
2110262565,Yu Zhao,Unknown,1.14,0.42,0.0,6,69
2110263863,Yu Zhao,Unknown,2.58,1.85,0.0,6,149
2110264337,Tie-Yan Liu,Unknown,2.51,2.77,-0.12,88,43168
2110271578,Scott Miller,Unknown,3.1,6.52,0.0,7,460
2110273966,Jianling Wang,Unknown,2.17,9.2,-0.21,7,438
2110276578,Amelia Taylor,Malawi University of Business and Applied Sciences,2.6,0.32,0.44,6,122
2110279247,Hongbin Liu,Unknown,1.4,6.01,1.0,9,382
2110285393,Keizo Kato,Unknown,2.25,0.58,0.0,6,196
2110289374,Yi Xu,Unknown,2.6,2.96,0.26,12,567
2110289458,Yi Xu,Unknown,2.1,0.37,1.0,6,301
2110289614,Misuk Kim,Unknown,1.33,0.72,0.0,8,180
2110290078,Yi Xu,Unknown,1.47,0.99,0.0,11,712
2110290513,Yi Xu,Unknown,1.76,0.25,1.22,4,98
2110301417,Xuling Zheng,Unknown,1.21,1.83,2.0,2,26
2110302673,James Huang,Unknown,2.01,1.67,1.0,7,192
2110307119,Alex Taylor,Unknown,2.64,4.04,1.45,4,150
2110308676,Haejun Lee,Unknown,2.14,2.44,-0.17,12,350
2110310493,Xin Jiang,Unknown,2.02,2.38,0.98,32,3630
2110318482,Mo Yu,Unknown,2.47,1.96,1.26,9,430
2110325165,Jianping Wang,Unknown,2.66,4.22,-0.31,10,614
2110331457,Xinlei Shi,Unknown,2.55,4.04,-0.21,1,67
2110332219,Xingjian Shi,Unknown,1.66,0.97,1.0,14,713
2110332868,James Evans,Unknown,2.23,0.53,0.0,7,174
2110339246,Yilun Zhou,Unknown,1.99,3.43,0.71,13,583
2110340321,Kee-Eung Kim,Unknown,1.56,0.69,0.0,11,543
2110342266,Rahul Gupta,Unknown,2.09,2.92,0.91,16,1448
2110343779,Rajesh Gupta,Unknown,0.78,0.43,0.0,8,274
2110344829,Raghav Gupta,Unknown,2.48,1.31,0.71,6,166
2110345893,Qixin Xu,Unknown,2.7,3.4,0.0,2,39
2110347068,Yaqian Zhou,Unknown,2.55,1.97,0.26,9,293
2110347739,Yuhao Zhou,Unknown,2.44,0.78,0.26,5,66
2110348767,Yucheng Zhou,University of Macau,1.98,4.25,1.15,15,683
2110349143,Yikai Zhou,Unknown,2.89,5.35,-0.5,2,145
2110350972,Panpan Zhang,Unknown,1.74,2.61,0.0,3,80
2110375675,Hyunji Park,University of Illinois at Urbana-Champaign,2.5,8.83,0.0,5,150
2110381942,Brad Huang,Unknown,3.24,8.19,0.0,1,225
2110384161,Lei Cheng,Unknown,2.52,1.7,0.0,5,117
2110391587,Yoong Lee,Unknown,3.09,16.76,0.0,11,983
2110394537,Giulio Zhou,Unknown,1.33,0.89,0.0,2,18
2110398077,Zhengxiang Shi,University College London,1.07,3.14,0.91,6,216
2110398682,Jimmy Lin,Unknown,0.31,0.0,0.0,2,18
2110401257,Joshua Tan,Unknown,1.19,0.25,0.0,1,72
2110402830,Jean Wu,Unknown,3.13,11.62,0.0,7,8926
2110404064,Soyoung Jung,Seoul National University,0.52,0.1,0.0,1,6
2110406322,Danqing Huang,Unknown,2.9,5.94,-0.43,10,469
2110408964,Da Huang,Unknown,2.95,4.2,3.24,9,1059
2110409012,Dandan Huang,Unknown,1.62,3.17,0.44,5,699
2110410087,Jiaman Wu,Unknown,0.78,0.43,0.0,1,12
2110414894,Hyuntae Park,"Department of Artificial Intelligence, Korea University, Seoul, Republic of Korea",1.19,0.07,0.0,1,5
2110418724,Yiyang Li,Unknown,2.06,2.53,0.44,5,59
2110419085,Yiyuan Li,Unknown,2.2,0.63,0.0,2,17
2110439273,Yian Li,Unknown,2.28,1.79,0.0,2,12
2110440820,Hyun Park,Unknown,1.81,0.18,0.0,2,25
2110441261,Shijia Huang,Unknown,1.34,0.53,1.24,9,482
2110443113,Shiyuan Huang,Unknown,0.33,0.0,0.0,10,589
2110447363,Yinqiao Li,Unknown,2.03,0.7,1.35,10,295
2110447955,Moninder Singh,Unknown,1.51,5.4,0.0,26,3728
2110449137,Juntao Tan,Unknown,1.62,8.89,0.73,17,1312
2110450452,Yafu Li,Zhejiang University,1.79,1.61,1.71,10,1339
2110452279,Yuntao Li,Unknown,2.47,1.09,-0.21,8,124
2110459735,Kwanghee Choi,Unknown,2.07,0.24,0.0,11,526
2110460088,Jieyu Lin,Unknown,2.45,6.71,0.0,1,45
2110463959,Long Cheng,Unknown,2.25,0.58,0.0,9,382
2110479,Stephan Kanthak,Unknown,2.82,6.08,0.0,16,1076
2110479359,Yaliang Li,Unknown,2.26,3.95,0.0,45,9433
2110482794,Yucen Li,Unknown,2.24,0.48,0.0,3,111
2110483889,Yunzhe Li,"University of Illinois, Urbana-Champaign",2.09,3.34,1.65,5,140
2110483969,Qihang Zhao,Unknown,2.24,11.01,4.0,10,902
2110484477,Jianbo Xu,Unknown,3.29,17.8,-0.21,6,389
2110488,Han-Gyu Kim,NAVER,2.31,1.41,0.5,6,157
2110490432,Mu Xu,Unknown,3.1,10.73,-0.31,3,149
2110501410,Kwan-Yee Wong,The University of Hong Kong,3.01,9.73,-0.21,33,4030
2110503552,Yinghui Li,Unknown,1.51,1.23,1.47,14,669
2110505230,Tsung-Chieh Chen,Unknown,3.14,23.49,-0.24,1,465
2110506578,Luwei Xiao,Unknown,0.81,0.57,0.0,11,874
2110507320,Yanyan Li,Unknown,2.34,0.71,0.91,5,88
2110507537,Heuiseok Lim,Unknown,2.19,0.42,0.0,7,223
2110510944,Tenghao Huang,Unknown,1.43,1.37,1.35,7,1052
2110518661,Atishya Jain,Unknown,1.27,2.68,0.26,3,115
2110519123,Jiashu Xu,USC,2.18,3.48,1.76,11,370
2110524327,Jiaqi Xu,The Chinese University of Hong Kong,2.76,4.71,0.0,7,365
2110526786,Canming Huang,Unknown,1.89,1.2,0.26,4,49
2110532118,Takuma Kato,Unknown,1.54,0.73,0.0,2,24
2110539208,Yuhan Li,Nankai University,2.25,4.71,2.33,6,298
2110539305,Yuhang Li,Unknown,2.71,0.52,1.45,6,243
2110546250,Weijian Xu,Unknown,2.45,1.68,0.0,10,1039
2110546424,Weijie Xu,Amazon,0.92,1.68,1.24,6,172
2110550930,Yujun Li,Unknown,2.76,1.87,0.41,4,110
2110558347,Youngjin Jin,Unknown,2.49,1.7,0.0,3,83
2110559893,Jiao Xu,Unknown,1.34,2.77,0.0,4,168
2110560772,Qi Zhao,Unknown,3.03,7.42,-0.13,5,156
2110573491,Shota Sato,Unknown,0.38,0.0,0.0,2,17
2110580084,Hieu Nguyen,Unknown,2.1,8.5,0.82,3,83
2110585783,Tony Lee,Stanford University,2.43,1.88,1.65,7,5842
2110591150,Quan Zhao,Unknown,3.04,7.4,0.0,5,186
2110597668,Joanna Hong,Unknown,1.7,1.25,0.0,10,382
2110610524,Joseph Kim,Unknown,2.76,2.69,0.44,3,124
2110614757,Mu Yang,Unknown,1.32,3.95,-0.21,2,43
2110616001,Hayeon Lee,Unknown,0.63,0.34,0.0,8,253
2110617663,Jian-Ming Xu,Unknown,2.02,0.22,0.0,4,49
2110619428,Jie Gao,Unknown,2.51,0.9,0.0,1,19
2110623038,Jessica Anderson,Unknown,2.77,4.4,0.26,2,47
2110631789,Yu Zhou,Unknown,2.96,7.25,-0.33,9,593
2110631853,Yu Zhou,"Institute of automation, Chinese Academy of Sciences",2.29,1.68,-0.14,16,1157
2110632520,Kiran Kumar,Unknown,1.53,3.77,0.26,2,65
2110641422,Jenny Hong,Unknown,2.57,3.67,0.0,5,4530
2110641649,Jin Xu,Unknown,1.0,1.12,0.0,3,23
2110641716,Jin Xu,Unknown,1.43,1.88,0.0,7,437
2110644019,Suhang Zheng,Unknown,2.92,3.4,-0.26,1,75
2110645880,Hannah Smith,Unknown,3.19,11.82,0.75,2,195
2110651504,Limin Sun,Unknown,2.61,2.27,0.26,35,5396
2110652402,Vipin Gupta,Unknown,0.79,0.4,0.0,2,9
2110652484,Vivek Gupta,Unknown,2.73,5.81,0.26,5,76
2110652561,Vipul Gupta,IIT Delhi,2.36,0.59,0.73,8,227
2110652718,Vibhor Gupta,Unknown,2.43,0.7,0.0,6,96
2110654003,Seunghyun Yoon,Unknown,1.9,1.59,0.31,13,585
2110659549,Kyu-Young Kim,Unknown,3.23,8.28,-0.05,2,406
2110659921,Yingwen Fu,Unknown,0.51,0.12,0.0,5,89
2110665,Aishwarya Padmakumar,Amazon Alexa AI,2.38,1.1,0.44,13,613
2110668279,Yadong Ding,Unknown,2.76,4.1,0.0,6,173
2110668939,Xiaopeng Liu,Unknown,2.64,2.27,0.26,2,43
2110669406,Yang Ding,Unknown,1.73,0.98,0.26,5,144
2110686073,Karun Kumar,Unknown,1.95,0.08,0.0,2,5
2110687662,Lingwei Wei,Unknown,3.21,29.37,1.08,2,199
2110691850,Takao Watanabe,Unknown,2.0,0.35,0.0,14,930
2110693567,Taiki Watanabe,Unknown,2.55,1.66,0.0,3,37
2110694221,Taro Watanabe,NAIST,1.68,1.06,0.33,24,2003
2110694456,Junfeng Yang,Unknown,2.02,0.42,0.0,7,837
2110697298,Ross Taylor,Unknown,2.37,1.48,0.26,5,19104
2110722041,Kunlong Chen,Unknown,2.99,5.6,-0.18,4,283
2110725401,Wang Xu,Unknown,1.83,3.37,0.26,5,231
2110732515,Yue Tan,Unknown,0.66,0.21,0.41,4,38
2110733932,Junyi Ye,Unknown,2.03,0.5,0.0,6,222
2110739593,Paul Martin,Unknown,3.31,12.0,0.0,8,1980
2110750613,Shizhan Chen,Unknown,2.42,0.86,0.0,14,722
2110751333,Haofei Yu,Unknown,0.9,0.58,0.0,2,12
2110755755,Xiping Liu,Unknown,2.47,1.08,0.0,5,114
2110756308,Ho Lee,"Vanderbilt University, Computer Science",1.65,2.69,4.39,12,756
2110760178,Anurag Gupta,Unknown,1.87,1.25,0.0,4,34
2110760579,Ankita Gupta,Unknown,1.79,1.78,1.41,6,269
2110760712,Anant Gupta,Unknown,0.73,0.29,0.0,5,246
2110760988,Anmol Gupta,Unknown,1.48,0.7,0.0,7,192
2110762290,Ankush Gupta,Unknown,1.46,0.09,0.0,4,283
2110769738,Andrew Rouditchenko,Unknown,2.75,3.42,0.0,8,421
2110771974,Shi Zhao,Unknown,2.23,1.01,0.0,1,7
2110772761,Shi Zhao,Unknown,2.59,1.26,0.0,1,25
2110773815,Xuan Liu,Unknown,2.35,2.86,0.0,8,689
2110774924,Xuan Liu,Unknown,0.85,1.44,0.73,2,98
2110777620,Liang-Chen Wei,Unknown,2.35,0.83,0.0,2,25
2110779218,Xiaodong Liu,Unknown,2.37,0.09,0.0,1,10
2110781124,Richa Sharma,Unknown,2.03,1.11,0.0,11,299
2110785924,Lu Sun,Unknown,1.49,0.79,0.0,1,17
2110788506,Xinyue Liu,Unknown,1.84,3.37,-0.31,7,264
2110789226,Xinyuan Liu,Unknown,1.61,0.58,0.26,5,142
2110789748,Xinyu Liu,Unknown,2.15,0.34,0.0,4,114
2110790885,Kyung-Soon Lee,Unknown,2.23,0.46,0.0,11,460
2110793204,Sunjae Yoon,Unknown,1.41,0.94,0.82,7,238
2110796623,Sung Ju Hwang,Unknown,2.52,2.12,0.0,19,2023
2110797784,Lei Guo,Unknown,1.35,0.65,0.0,8,444
2110798040,Tetsunori Kobayashi,Unknown,1.29,2.17,0.0,29,3252
2110799018,Lixin Huang,Unknown,3.45,17.24,-0.16,1,455
2110803069,Ryan Thomas,Unknown,2.27,0.82,0.5,3,102
2110808728,Jun Lin,Unknown,1.32,0.54,0.71,6,154
2110813692,Tao Huang,Unknown,0.72,0.67,0.0,3,19
2110814131,Xubo Liu,Unknown,1.75,1.07,0.0,20,1800
2110815489,Hao Ma,Unknown,2.38,4.7,0.94,12,3023
2110816708,Haodi Ma,Unknown,3.55,49.49,7.77,5,649
2110820074,Kai-Wei Chang,Unknown,3.2,14.43,0.0,17,2357
2110821190,Kai Chang,Unknown,2.27,8.03,0.44,6,723
2110823441,Xiaoran Liu,Unknown,2.05,0.25,0.0,3,40
2110823753,Kevin Chang,Unknown,1.24,7.07,0.0,3,125
2110824033,Kent Chang,"University of California, Berkeley",1.8,9.05,1.83,3,145
2110825948,Jimin Sun,Unknown,1.08,1.73,1.45,4,71
2110828528,Shaoyuan Xu,Unknown,1.34,0.71,0.41,5,86
2110832778,Le Sun,Unknown,1.87,1.86,0.86,26,3450
2110835464,Siwen Guo,Unknown,2.72,7.12,0.73,5,70
2110835750,Siyi Guo,Unknown,1.72,1.71,3.0,6,89
2110844331,Sijie Cheng,Tsinghua University,1.68,1.91,1.57,10,571
2110859273,You Li,Unknown,0.53,0.14,0.0,7,169
2110868274,Haidong Zhang,Unknown,0.63,0.22,0.0,5,99
2110871234,Jacob Anderson,Unknown,3.65,10.78,5.02,3,1007
2110878284,Hao Guo,Unknown,2.76,4.04,1.83,5,122
2110878688,Hangzhi Guo,Unknown,2.03,0.25,0.0,4,67
2110878863,Satanjeev Banerjee,Unknown,2.15,6.33,0.0,19,10342
2110879753,Garam Lee,Unknown,2.51,1.8,0.0,5,77
2110882487,Rebecca Thomas,Unknown,2.53,1.36,0.0,2,25
2110884017,Keigo Nakamura,Unknown,1.27,1.02,-0.21,5,88
2110884881,Kengo Nakamura,Unknown,2.45,0.94,0.0,5,68
2110886282,Roberta Silva,Unknown,1.2,1.29,0.0,1,19
2110888128,Ling Sun,Unknown,2.71,3.1,-0.21,7,219
2110888649,Lin Sun,Unknown,2.58,2.3,0.0,7,140
2110890052,Hu Zhang,Unknown,2.44,1.28,0.0,9,500
2110894738,Yuan Jin,Unknown,1.82,1.65,0.0,8,386
2110909951,Stanley Chen,Unknown,3.44,122.75,0.08,25,6641
2110912827,Juhyun Oh,Unknown,2.64,2.0,0.0,4,252
2110913353,Jungwoo Oh,Unknown,1.45,1.93,0.0,6,180
2110920049,Feng Wu,Unknown,3.26,12.04,-0.31,1,235
2110922423,Fei Wu,Unknown,2.59,1.24,0.0,12,428
2110924030,Fengtao Wu,Unknown,0.98,0.0,0.0,1,1
2110924166,Lu Lin,Unknown,3.16,35.83,23.0,4,252
2110926616,Chaorui Huang,Unknown,2.47,2.39,0.0,2,23
2110933180,Jong Kim,Unknown,1.2,0.14,0.0,2,14
2110941856,Liang Sun,Unknown,2.3,0.87,0.0,3,30
2110942396,Robert Thomas,Unknown,2.4,1.39,0.0,4,361
2110950699,Min Yang,Unknown,2.65,4.46,-0.29,35,3819
2110951643,Min Yang,Unknown,0.31,0.0,0.0,11,315
2110952056,Xu Liu,Unknown,1.03,0.52,0.0,15,2541
2110952179,Xu Liu,Unknown,2.24,1.97,0.26,18,968
2110954235,Ge Yu,Unknown,1.27,1.9,1.24,6,126
2110959866,Grandee Lee,Unknown,2.26,2.83,0.91,4,152
2110963190,Charles Yu,Unknown,2.02,2.57,1.19,5,201
2110965354,Xiaojing Liu,Unknown,2.86,17.29,-0.13,1,183
2110967045,Li Sun,Unknown,2.22,0.69,0.73,9,392
2110971997,Xing Xie,Unknown,2.0,1.93,0.26,13,879
2110972323,Xing Xie,Unknown,1.53,1.17,0.0,23,2554
2110972563,Xin Xie,Unknown,1.98,2.02,1.71,13,1445
2110972758,Xing Xie,Unknown,2.28,0.4,0.26,4,163
2110972816,Xing Xie,Unknown,2.4,1.21,0.91,16,1573
2110972961,Hui Guo,Unknown,1.63,0.25,0.0,6,149
2110973226,Xing Xie,Unknown,2.88,4.92,0.26,4,124
2110974353,Yao Li,University of North Carolina at Chapel Hill,2.11,0.5,0.0,5,302
2110975688,Yaowei Li,Unknown,1.45,2.12,2.61,9,213
2110977488,Yaoyiran Li,Google Inc. & University of Cambridge,1.98,1.26,0.71,7,153
2110979781,Jian Xu,Unknown,2.6,3.06,0.0,6,167
2110982198,Xudong Han,Unknown,1.79,1.76,0.44,13,651
2110984786,Han Yu,Unknown,1.13,2.02,1.83,1,14
2110984876,Han Yu,Unknown,2.27,0.82,0.0,2,26
2110990890,Shiyao Zhou,Unknown,2.34,0.71,0.26,5,160
2110991956,Qiuyuan Huang,Unknown,2.14,2.76,0.91,12,1800
2110997601,Donghua Zhao,Unknown,1.18,1.61,0.0,2,26
2110998009,Xiaohua Liu,Unknown,2.9,24.18,-0.35,22,4252
2111005006,Junhyeong Ahn,Unknown,1.54,2.01,0.0,1,18
2111011466,Lishan Huang,Unknown,2.83,5.47,0.12,5,322
2111014429,Yifan Peng,NVIDIA,1.88,0.91,1.0,18,1023
2111014988,Junbin Gao,Unknown,1.05,0.92,0.0,3,24
2111016840,Junfeng Gao,Unknown,0.64,0.19,0.41,2,60
2111018619,Yihui Peng,Unknown,2.62,1.84,0.0,1,27
2111027123,Yi Cai,Unknown,0.8,0.38,0.41,4,43
2111029524,Pingyu Wu,Unknown,0.38,0.0,0.0,2,171
2111035923,Mark A. Jones,Unknown,2.17,0.78,0.0,8,277
2111037735,Xiaoyu Liu,Unknown,2.62,1.51,0.0,5,137
2111044238,Shuang Xu,Unknown,2.6,2.25,-0.44,18,2278
2111047188,Hideo Watanabe,Unknown,2.33,3.02,0.0,13,468
2111049203,Kyunghyun Cho,Unknown,2.8,2.69,0.0,17,2438
2111053871,James Ren,Unknown,1.63,0.0,0.0,1,6
2111056280,Yingce Xia,Unknown,2.6,2.44,1.22,17,1672
2111056408,Shanlin Zhou,Unknown,2.47,1.44,0.41,4,47
2111063776,Jiexin Xu,Unknown,1.11,0.76,2.46,6,202
2111070044,Yuchen Ding,Unknown,2.5,16.4,0.35,3,681
2111071878,Yuanyuan Ding,Unknown,3.27,22.27,-0.65,2,266
2111072144,Yuyang Ding,Unknown,1.59,0.77,0.26,8,146
2111072660,Andong Chen,Unknown,0.64,0.14,0.41,2,23
2111073313,Anna Chen,Unknown,2.12,3.71,5.63,13,6564
2111073463,Shun Zheng,Unknown,2.68,2.31,0.0,9,615
2111073483,Shuang Zheng,Unknown,2.89,4.41,-0.21,4,166
2111073657,Annie Chen,Unknown,2.52,2.4,0.0,10,5668
