author_id,author_name,coauthor_average_h_index
40895015,Matthieu Felix,7.75
40895152,Henry Elder,1.0
40895205,Aurelia Guy,0.79
40895369,Suchin Gururangan,1.83
40895509,Trieu Trinh,1.0
40895688,Kaylee Burns,3.75
40896023,Patrick Schramowski,2.25
40896166,Youcef Nafa,1.0
40896399,Florian Schultze,0.0
40897294,Tobias Kahse,8.0
40897426,Lorik Dumani,0.67
40897451,Benjamin Radford,1.0
40898242,Yigitcan Kaya,0.29
40898406,Enno Hermann,0.0
40899329,Tharindu Kumarage,0.88
40899333,Clement Delangue,1.16
40900825,Ankur Mali,2.67
40900939,Anton Tsitsulin,0.31
40901446,Shuqing Bian,7.33
40901820,Lifang He,3.25
40901832,Stefan Constantin,0.83
40910779,Koustuv Sinha,3.55
40914131,Duocai Wu,3.43
40914545,Eleftheria Briakou,2.12
40914900,Vanessa Steurer,0.0
40917250,Sumyeong Ahn,1.0
40917675,Simone Balloccu,0.4
40918154,Hancheng Cao,3.5
40928701,Christos Baziotis,7.5
40935632,Oier Lacalle,5.0
40936264,Guoping Hu,3.89
40936467,Xingzhang Ren,2.5
40941894,Soumen Chakrabarti,2.73
40941940,Sahana Udupa,3.2
40943290,Nayan Singhal,0.6
40944409,Rebekah Tromble,3.88
40948140,Toshiaki Nakazawa,2.14
40953374,Swaroop Gadiyaram,0.0
40959535,Bandhav Veluri,0.0
40962664,Tatsuru Kobayashi,1.0
40963316,Nicolas Gutowski,0.0
40964456,Xuchao Jia,0.7
40964839,Yo Choe,1.0
40975176,Hongyang Zhang,5.0
40975466,Karine Grande,1.0
40975590,Manqian Liao,1.4
40975594,Tom Mitchell,4.66
40976115,Tanya Chowdhury,2.0
40976565,Melina Guerra,0.4
40981970,Seungpil Won,2.25
40989465,Lucia Siciliani,1.0
40992614,Eldar Kurtic,0.91
41016020,Pradeep Dogga,1.57
41016119,Corby Rosset,2.83
41016174,Maitrey Mehta,4.17
41016188,Sreekavitha Parupalli,1.0
41016275,Alon Jacovi,1.59
41016485,Skyler Wharton,4.33
41016680,Pierre-Emmanuel Mazaré,8.0
41017337,Dongyu Ru,3.12
41017365,Brihi Joshi,4.95
41017370,Ryan Culkin,4.82
41017811,Rajarshi Haldar,2.4
41017887,Yi-Lin Tuan,4.68
41018147,Sebastian Kohlmeier,5.73
41019080,Nicola Cao,6.44
41019301,Dhiraj Barnwal,1.57
41019330,Leshem Choshen,3.39
41019457,Neema Kotonya,2.0
41020000,Enze Xie,1.75
41020222,Tsu-Jui Fu,2.91
41020250,Kristina Gligoric,1.25
41020300,Pritish Yuvraj,0.54
41020537,Soham Datta,0.75
41020799,Sohan Patro,1.57
41021210,Dave Palfrey,1.57
41021223,Nikolaos Ellinas,0.0
41021272,Amit Gurdasani,1.33
41021385,Adrián Bazaga,0.0
41022207,Shabnam Behzad,1.33
41022618,Ondřej Cífka,2.0
41022736,Phu Htut,3.4
41022741,Wangmeng Xiang,0.0
41030720,Nico Axtmann,1.78
41031794,Vincent Fortuin,1.67
41032210,Runqi Yang,2.25
41032372,Xingyi Duan,4.83
41033643,Yuanxin Xiang,4.0
41033809,Alvi Md Ishmam,0.2
41035038,Matúš Pikuliak,0.83
41035566,Fanshuang Kong,1.33
41035810,Vishal Naik,1.61
41036307,Maxwell Crouse,1.85
41036308,Akifumi Wachi,1.25
41036674,Arno Caigny,1.0
41037204,S. Thakoor,0.24
41037252,Jinlan Fu,6.73
41048608,Ziheng Zeng,1.78
41052836,Anya Belz,1.19
41053241,Brian Bartoldson,0.33
41066349,Paidamoyo Chapfuwa,4.17
41071249,Ece Takmaz,2.27
41075161,Shiva Pentyala,3.0
41075660,Liuyi Yao,1.38
41079205,Oana Ignat,2.07
41096186,Maartje Hoeve,0.8
41096303,Laurence Brandenberger,0.25
41124383,Abhinav Kashyap,3.78
41126345,Andreas Liesenfeld,1.0
41127252,Alon Halfon,2.97
41127426,Jiaying Liu,1.0
41127680,Alexander Henlein,1.0
41127724,Christopher Tauchmann,6.14
41127786,Léo Bouscarrat,1.0
41128692,Tatiana Bladier,1.67
41128757,Harritxu Gete,0.33
41129651,Maximiliana Behnke,5.0
41130227,Dibakar Sigdel,2.5
41130299,Xiaohao He,1.0
41130573,Kijong Han,0.33
41130997,Koki Washio,3.0
41133809,Xiaosen Zheng,3.0
41134079,Taro Okahisa,2.0
41134103,Mohamed Elaraby,1.2
41134309,Ruben Branco,1.33
41136452,Kevin P. Yancey,1.4
41151090,Abhijit Mahabal,6.29
41151701,Hailin Jin,2.79
41152329,Esin Durmus,1.76
41154933,Tao Wang,3.08
41156030,Léa Deleris,0.91
41157498,Tong Xu,3.33
41158993,Raul Puri,3.42
41179143,Joseph Kim,2.0
41183532,Aida Amini,10.17
41189343,A. Seghrouchni,0.0
41190054,Dian Yu,5.65
41191188,Lin Sun,1.0
41198916,Elliot Ford,1.5
41204305,Zhaocheng Yu,4.0
41209309,Sheng Zhang,7.0
41209732,Bartal Veyhe,1.0
41211249,Guoxin Wang,4.85
41219390,Qiuchi Li,2.6
41228532,Harris Chan,2.0
41229153,Markus Nagel,1.0
46172696,Joshua Uyheng,7.5
46172737,Jiangtong Li,4.5
46173414,Samuel Gruetter,1.32
46174579,Marvin Solberg,1.4
46174648,Ian Matroos,4.75
46174952,Aishwarya Kamath,9.08
46175439,P. Dubal,0.82
46175594,Huitong Pan,1.0
46176433,Aashish Venkatesh,3.33
46177105,Bénédicte Pierrejean,0.0
46177458,Liliang Ren,5.69
46177912,Jian Wu,0.0
46178138,Yuki Kawara,2.5
46178179,Chih-Wen Goo,1.83
46179085,Aidan San,1.43
46179336,Dhanush Dharmaretnam,3.0
46179573,Ying Lin,3.12
46179620,Max Glockner,7.23
46180236,Guoxiu He,2.14
46180513,Khalil Mrini,4.36
46180553,Xingshan Zeng,2.69
46180754,Philippe Laban,3.9
46180847,Rajarshi Bhowmik,1.82
46181066,Iz Beltagy,7.04
46181300,Carl Ambroselli,0.0
46181683,Sam Skjonsberg,4.71
46182569,Anson Bastos,1.83
46182659,Paul Soulos,5.09
46183205,Han-Chin Shing,3.86
46183616,Thibaut Lavril,1.29
46183659,Maha Elbayad,5.0
46184455,Hiroki Shimanaka,2.5
46184579,Luke Lapresi,1.75
46185285,Sébastien Montella,3.9
46185316,Hsiang-Fu Yu,4.83
46185356,Elior Sulem,4.92
46185376,Carlos Elmadjian,4.0
46185703,Erenay Dayanik,1.25
46186371,Rem Hida,0.0
46186660,Rishab Goel,1.0
46187503,Christopher Glasz,1.17
46188443,Ernan Li,5.25
46188690,Robert Belfer,2.0
46188821,Bilal Ghanem,1.57
46189691,Marvin Thielk,3.0
46190940,Dimitrina Zlatkova,4.8
46191558,Noppayut Sriwatanasakdi,0.0
46192769,Nicolas Anastassacos,0.56
46192940,Luna Bruyne,1.0
46192976,Bradford Snow,1.75
46193307,Nafis Neehal,0.29
46193777,Shuning Jin,5.44
46194528,Antoine Gourru,0.0
46196365,Fabian Stemmer,0.29
46196592,Leonard Adolphs,5.67
46197387,Hong Zhang,0.33
46198034,Caitlin Westerfield,4.83
46199305,Rohan Taori,2.43
46199596,Kemal Kurniawan,6.36
46199760,Jie Tang,3.49
46200473,Vitaly Lavrukhin,0.67
46202524,Ahmed Elsafty,2.5
46202956,Ayush Maheshwari,1.02
46203254,Colin Clement,1.75
46203602,McKenna Tornblad,1.75
46204008,Mingyue Shang,4.67
46204033,Jan-Christoph Klie,2.25
46205440,Nirmal Kanagasabai,1.17
46205964,Ukyo Honda,1.62
46206019,Linsen Guo,4.0
46206049,Sagar Uprety,0.8
46206760,Ali Edalati,2.0
46206846,Hagyeong Shin,1.0
46206886,Gia-Lac Tran,1.57
46207897,Seonhoon Kim,1.33
46207898,Segwang Kim,4.0
46208659,Emily Allaway,6.31
46208708,Greg Shakhnarovich,3.33
46209864,Pei-Chieh Yuan,4.5
46210480,Zecong Hu,5.38
46211375,Tsz Lam,4.17
46212260,Christopher Wilhelm,4.91
46213047,Barleen Kaur,1.17
46214005,Satoru Katsumata,1.33
46214177,Klim Zaporojets,1.1
46214809,Xingjian Du,1.55
46214821,Pia Sommerauer,0.91
46215188,Tareque Chowdhury,0.2
46215479,Yunan Lu,2.33
46216042,Xiou Ge,1.0
46217011,Laetitia Huang,4.0
46217681,Nouha Dziri,1.27
46218926,Reno Kriz,3.67
46219105,Joshua Maynez,0.76
46219379,Nicolas Mesnards,1.0
46219923,Albert Moral,3.23
46220633,Yue Wu,2.0
46221106,Shushan Arakelyan,6.0
46221498,Mingda Chen,5.18
46221592,Benjamin Gyori,2.19
46221673,P. Hwang,1.32
46221722,Zewen Chi,5.3
46222231,Guokan Shang,1.5
46222370,Seonjae Lim,3.5
46222687,Joeva Sean Rock,0.0
46223131,Wenjie Ou,2.67
46225789,Saroja Bhogadhi,1.0
46227885,Satya Krishna Gorti,0.0
46230016,Richard Pang,4.53
46230609,Miles Crawford,4.91
46230920,Bogang Jun,2.25
46233106,Manqing Dong,1.0
46233689,Matthias Lindemann,3.44
46233827,April Shen,1.75
46234475,Dhivya Chinnappa,2.0
46234526,Alex Smola,12.4
46234898,Deepanshu Vijay,1.75
46235136,Caroline Pasquer,1.33
46235299,Elena Voita,3.39
46235335,Mengjiao Yang,2.25
46236197,Mingmin Jin,1.0
46236380,Alex Warstadt,1.13
46238935,Shangxi Wu,2.22
46239568,Byeongwook Kim,2.08
46239941,Tamera Lanham,1.02
46240090,Bram Wasti,0.83
46240857,Bernat Pegueroles,1.09
46241709,Graham Spinks,3.0
46242118,Vikram Nanda,1.4
46243595,Luke Maffey,0.0
46244238,Phoebe Mulcaire,10.92
46244856,Pradeep Karuturi,2.57
46245188,Murielle Fabre,1.5
46245587,Geeticka Chauhan,6.0
46245898,Sachit Menon,0.0
46246116,Regina Stodden,1.5
46246274,Thang Nguyen,3.6
46246802,Chieh-Kai Lin,1.0
46247117,Jingfan Zhang,3.67
46247632,Ida Szubert,6.2
46249177,Robert Litschko,4.33
46249770,Prawat Trairatvorakul,5.86
46250837,Shuai Zhao,4.21
46251267,Vitalii Zhelezniak,1.5
46251372,Aviram Stern,4.5
46252132,Itzik Malkiel,1.0
46252208,Aditya Bohra,1.75
46252549,Ana Brassard,3.33
46252591,Xiangpeng Wei,2.42
46252888,YunSeok Choi,0.62
46253153,Guillaume Genthial,5.0
46253949,Achyudh Ram,5.33
46254693,Dan Busbridge,1.0
46255019,Mahesh Joshi,0.0
46255707,Lei Li,2.11
46255971,Alexander Fabbri,6.03
46256353,Adi Bitan,4.5
46256453,Atul Sahay,2.25
46256862,Hsu-Han Ooi,4.91
46258574,Jeen-Pyo Hong,0.0
46258614,Rajkumar Pujari,2.0
46258838,Kai-Ling Lo,4.0
46258841,Kyle Lo,4.63
46258988,Vishvak Murahari,4.16
46259264,Michiki Kurosawa,0.67
46263614,Andy Liu,1.88
46266569,Guanhua Zhang,2.06
46268944,Yuxi Xie,4.6
46270225,Bingyu Wang,0.5
46270259,Bingning Wang,4.72
46270580,Zhen Liu,0.83
46270987,Anna Shvets,3.92
46271003,Zixuan Liu,0.0
46271578,Zhuang Liu,3.67
46275709,Jinfeng Li,0.67
46276037,Jun Li,3.8
46276431,Jieyu Li,2.38
46276940,Junlong Li,6.29
46277361,Robert Munro,1.0
46278353,Johan Bjorck,0.31
46282607,Jing Ma,5.5
46285635,Yilin Yang,4.89
46285693,Yi Yang,4.4
46286308,Yiming Yang,6.72
46295533,Ansel MacLaughlin,1.71
46298194,Ji-Rong Wen,2.4
46298499,Kathleen Sheehan,0.0
46299565,Jaehoon Oh,0.88
46302667,Ping Jian,5.62
46307991,Liyan Chen,13.5
46308692,Tiago Torrent,3.33
46310814,Gabriele Picco,0.79
46314205,Zhong Qian,2.25
46314356,Wenya Wang,9.2
46314360,Weixuan Wang,2.83
46315104,Wei Wang,3.0
46315174,Wenmin Wang,1.0
46316984,Yilun Zhao,2.95
46317573,Yun Zhao,2.0
46318189,Bei Shi,11.5
46319628,Fan Yang,1.33
46321498,Shuai Tang,0.0
46324457,Qihui Zhang,1.2
46326685,Somnath Saha,0.71
46328485,Richard Lewis,2.67
46331390,Robert Fisher,1.0
46331602,Irene Li,3.47
46334641,Dongmei Zhang,4.0
46334785,Dongyu Zhang,1.0
46334890,Danqing Zhang,4.08
46335547,Zeyu Xiong,0.4
46336131,Wenda Qiu,6.86
46344929,Pasi Tapanainen,1.0
46346053,Vivek Gupta,2.6
46346214,Vikrant Gupta,0.0
46348792,Dong Wang,1.0
46350295,Horace He,2.63
46350360,Huang He,3.95
46351484,Christin Kreutz,0.0
46357976,Yunsung Lee,1.71
46359335,Yinjie Lei,1.0
46359824,Mitch Mithun,2.12
46362239,Devyani Sharma,5.75
46365930,Jiawei Wu,9.0
46368735,Udit Arora,3.67
46372563,Jiaming Xu,2.33
46378881,Siyuan Cheng,3.95
46379796,Henry Tsai,2.67
46380471,Jinxing Yu,4.33
46380736,Jingsong Yu,1.8
46387857,Chenyang Tao,3.34
46394096,Yongcheng Wang,2.4
46394401,Yujing Wang,3.12
46394797,Yau-Shian Wang,4.9
46395376,Yu-Chun Wang,0.0
46395583,Yijun Wang,5.25
46395826,Yu-Hsiang Lin,6.58
46395829,Yufei Wang,3.6
46398586,Yongmei Liu,1.0
46398775,Yanjun Liu,5.56
46399371,Yiqun Liu,1.5
46399886,Yi Liu,0.0
46402216,Huan Yang,1.53
46402536,Heng Yang,0.0
46402847,Gustavo Aguilar,3.89
46405816,Animesh Mukherjee,0.91
46407634,Jindřich Helcl,6.0
46410942,Camille Couturier,1.6
46411828,Sergey Feldman,4.19
46413384,Xiangyu Zeng,2.5
46426991,Liumeng Xue,1.47
46427525,Satoshi Sato,2.2
46428422,Qian Li,5.56
46429989,Nan Duan,3.46
46430291,Sam Manning,0.82
46430770,Huan Zhao,3.29
46431085,Hai Zhao,9.38
46435365,Christopher DuBois,2.0
46437970,Md Laskar,2.19
46441201,Hardy Hardy,9.0
46445780,M. Tolkiehn,1.32
46446933,Xiaoyi Zhang,6.88
46447192,Xinyao Zhang,1.5
46448290,Hongliang Dai,2.29
46450287,Markus Becker,1.64
46451258,Karthikeyan K,3.59
46453902,Jaedeok Kim,9.5
46454703,Junseok Kim,1.0
46456474,Ting Zhong,0.73
46458310,Liyuan Liu,5.46
46461051,Minhyuk Sung,0.6
46461083,Yusuke Matsui,3.4
46461580,Yuan Yao,11.56
46473629,Saravanan Rajamanickam,0.5
46474310,Grzegorz Kondrak,1.93
46476168,Severine Verlinden,2.44
46477059,Huaqin Wu,5.09
46477486,Huanqin Wu,1.5
46477844,Jianing Yang,2.61
46479926,Prakhar Gupta,2.0
46479974,Pankaj Gupta,2.6
46485352,Hongbo Xu,1.94
46485395,Huijuan Xu,0.8
46490542,Ningyuan Sun,1.29
46492217,Xiaojun Xue,0.17
46493167,Haiyang Yu,2.42
46506127,Huixin Wang,2.0
46506174,Hao Wang,1.5
46506453,Hsin-Min Wang,1.67
46506498,Hongmin Wang,2.6
46507139,Haibo Wang,0.82
46507182,Hong Wang,5.94
46509258,Jing Zhao,1.0
46510656,Cong Han,0.0
46516638,Nic Ford,3.0
46521757,Xingchao Liu,4.83
46522098,Xiaodong Liu,5.41
46528131,Harshit Joshi,2.25
46550737,Xiang Long,2.33
46552353,Daniela Stepanov,11.43
46552910,William Held,3.28
46554649,Liqun Yang,5.44
46559114,Susan Fussell,1.0
46561068,Laura Wojtulewicz,0.0
46561390,Aditya Patra,2.67
46566611,Atsushi Fujita,2.6
46569859,Sungjoon Park,2.5
46571359,J. McKinstry,1.55
46572901,Ming Gao,1.0
46573238,Liang Ding,1.93
46578259,Angel Daza,2.33
46578497,Kun Liu,4.24
46580873,Xiaohui Yan,4.62
46582184,Jason Crowley,0.5
46583528,Ji Wang,1.33
46583583,Jialu Wang,2.14
46584153,Michael Glass,2.14
46584777,Jianing Wang,2.14
46586837,Lin Zhao,3.2
46590281,Jinjun Xiong,3.9
46591029,Carla Viegas,4.0
46597961,Fuqiang Yu,3.8
46605464,Wee Sun Lee,2.09
46607524,Traci Hong,0.67
46609506,Amir Feder,2.66
46611108,Mingming Sun,1.6
46616544,Jordan Hoffmann,6.2
46617131,Michael Roth,12.0
46617804,Sharan Narang,1.0
46618542,Jiawei Zhou,5.93
46619900,Roberto Carlini,1.67
46622514,Changwei Hu,1.77
46623434,Nikolai Vogler,4.73
46630548,Qiang Sheng,1.0
46636185,Yimei Gao,2.0
46641573,Wei Liu,4.75
46642223,Weijie Liu,3.0
46645239,Philip Tetlock,1.8
46649024,Atsushi Keyaki,2.75
46649145,Ning Ding,4.39
46651096,Elsa Olivetti,3.33
46651313,Chenying Li,5.33
46652116,Chuyuan Li,3.2
46659660,Liran Wang,3.2
46664096,Jinhyuk Lee,6.46
46664110,Joohyung Lee,0.67
46665218,Jie Lei,5.31
46666025,Hanlin Tang,6.0
46666605,Kyle Richardson,5.61
46673091,Daniele Rossini,1.5
46673183,Zhipeng Guo,5.92
46676156,Yingfei Sun,2.57
46676237,Hailong Huang,1.0
46677378,Kohji Itoh,1.0
46684455,Anna Goldie,0.89
46685232,Jianda Yuan,3.0
46686009,Michael Hahn,11.6
46689115,Benjamin Frey,14.0
46689291,Deng Cai,4.9
46691226,Miaomiao Cheng,2.58
46692209,E. Cano,1.75
46697020,Derek Xu,2.75
46700348,Jingjing Liu,5.12
46700438,Jianyu Liu,0.0
46700619,Jing Liu,4.75
46701032,Juhua Liu,2.47
46701066,Jiahua Liu,5.07
46701354,Jing Liu,7.56
46702482,Hao Zhang,2.0
46702498,Haiwei Zhang,1.5
46702624,Haoran Zhang,3.03
46702864,Hongyu Zhang,2.0
46704879,Weipeng Yan,2.67
46708422,Belinda Li,6.93
46709826,Pengcheng Yang,6.48
46709832,Pingjing Yang,1.0
46710186,Takashi Morita,6.2
46712043,James Henderson,5.52
46712366,Abhishek Laddha,2.0
46719088,Tanmay Parekh,3.84
46722266,Mansi Gupta,12.0
46722320,Manish Gupta,1.75
46722767,Yosuke Higuchi,1.8
46724030,Daniel Cer,3.73
46724659,Shonosuke Ishiwatari,6.09
46728540,Alireza Nourian,1.0
46731063,Laura Aina,2.2
46731324,Stuart Middleton,1.0
46733376,William Frey,3.75
46738555,Daniel W. Peterson,5.0
46741916,Baoyu Hou,3.2
46742734,Clinton Burkhart,0.0
46745316,Ishita Dasgupta,1.88
46747953,Can Xu,3.47
46749263,Kejian Shi,3.31
46749396,Yulan Feng,4.67
46752897,Rongzhi Zhang,3.25
46752970,Ruohong Zhang,1.69
46756325,Chenyao Yu,6.0
46756891,Piyush Sharma,2.22
46760179,Tae-Yoon Kim,1.71
46760349,Gautier Viaud,0.33
46761645,Vinod Muthusamy,0.5
46772547,Xilin Chen,4.38
46772896,Xiuying Chen,2.81
46782621,Shweta Yadav,2.29
46790898,Aruna Rajan,0.44
46792092,Bowen Wu,2.14
46793073,Graham Mueller,3.33
46796686,Roei Herzig,2.0
46804332,Jack Sargent,2.75
46808874,Phillip Wolff,1.67
46810921,Weiwei Shi,2.0
46811038,Raj Patel,1.0
46815454,Md. Shad Akhtar,3.14
46815797,Liyan Tang,3.79
46819684,Larry Heck,2.8
46822058,Hongru Liang,0.73
46822553,Kelvin Jiang,4.6
46825295,Benjamin Meyers,1.17
46827221,Emily Provost,0.0
46828793,Pradyot Prakash,1.25
46835179,Lisa Friedland,1.75
46838966,Alex Estes,1.0
46841006,Eric Nyberg,3.43
46841632,Prateek Yadav,5.28
46842323,Zhipeng Chen,4.0
46842388,Zhuang Chen,3.0
46843152,Anneke Buffone,2.37
46843171,Zhihong Chen,2.04
46844180,Yongfeng Huang,2.33
46844462,Yongjie Huang,2.0
46844827,Jiwon Seo,2.67
46845996,Lei Guo,2.4
46846955,Alexander Terenin,0.0
46848661,Mahsa Shafaei,1.33
46851930,Jinfeng Xiao,4.83
46852752,P. Leon,3.15
46853620,Thomas Lavergne,0.89
46854009,Tianxiang Yang,0.67
46854712,Haozhe Feng,2.17
46855299,George Tsatsaronis,1.4
46857122,Victor Jaravine,1.0
46864768,Linda Zou,4.25
46865506,Rui Meng,0.33
46867002,Yi Zhang,5.4
46867115,Yuqi Zhang,0.62
46867455,Yin Zhang,2.46
46867473,Yi Zhang,3.95
46867608,Yu Zhang,4.4
46867688,Yi Zhang,1.0
46868295,Yuchi Zhang,4.33
46868553,Yichi Zhang,1.81
46869897,Nicholas Dingwall,6.0
46875503,Xiaofeng Zhu,1.0
46876432,Mukul Kumar,2.17
46878392,David Thomson,0.5
46879986,Yijun Tian,2.17
46881670,Chelsea Finn,3.31
46882327,Jiahuan Zhang,2.75
46882405,Chen Zheng,1.5
46885911,Ruibo Wang,0.0
46886013,Rocky Wang,0.49
46887418,Damien Cram,1.0
46887780,Tianyu Zhao,1.67
46887822,Robin Cooper,1.0
46896256,David Atkinson,2.5
46898028,Graham Russell,1.0
46902583,Gleb Kuzmin,2.45
46904636,Maria Barrett,4.14
46907106,Ujjwal Karn,0.91
46913421,Antoine Venant,5.0
46915471,Go Inoue,1.8
46922295,Gabriele Pergola,2.83
46923811,Shuaichen Chang,3.92
46924970,Salim Roukos,4.22
46928736,Morgane Rivière,1.93
46932045,Zhenzhou Ji,4.5
46933015,Alexander Fonarev,1.25
46933131,Huan Lin,2.67
46933410,Hui-Ching Lin,2.43
46935308,Hongzhi Liu,1.86
46940071,Andrea Cimino,2.0
46941376,Yingjun Du,1.5
46947005,Zixuan Li,1.94
46947549,Zijian Li,1.0
46948092,Zongxi Li,1.43
46951492,Franz Beil,3.75
46954710,William R. Edwards,0.0
46956602,Yao Fu,5.43
46956825,Shubham Paliwal,1.6
46957984,Augusta Mela,0.0
46959445,Hao Fei,3.56
46961776,Apoorv Saxena,2.05
46962597,Chenghao Yang,7.17
46963731,Olga Majewska,8.86
46964261,Yihong Gu,8.57
46965289,Gang Chen,3.2
46966356,Hideaki Takeda,4.33
46967555,Ewan Dunbar,0.0
46967902,Vitaly Kuznetsov,1.0
46968114,Yuan He,1.25
46969369,Jingyuan Sun,1.0
46969402,Jichao Sun,3.0
46971819,Nishant Prabhu,2.0
46972544,Yutong Hu,4.12
46979645,Jae sung Park,21.4
46983892,Connor Cook,5.33
46985247,Josep M. Sopena,0.0
46985469,Pierre Colombo,2.5
46991572,Takeyuki Kojima,0.0
46992340,Yan-jun Liang,5.33
46994404,Yuichi Kaji,0.0
47000634,Aditi Khandelwal,0.87
47001493,Yuliang Li,3.6
47003293,Yunliang Li,2.0
47006034,Yuhai Lu,0.58
47006116,Yanan Lu,1.0
47006228,Yujie Lu,4.67
47008703,Xian Yang,0.25
47009264,Yuqing Ma,1.5
47009435,Yao Ma,1.43
47016316,Revanth Reddy,4.28
47016717,Oshin Agarwal,7.0
47026830,Fuad Issa,4.75
47031219,Keming Chen,1.67
47035879,Ariel Schwartz,5.0
47037481,Yifan Pu,0.38
47038106,Tobias Meuser,1.25
47038321,Simran Arora,1.6
47039225,Zhijing Wu,1.0
47039337,Zhengxuan Wu,6.37
47039405,Zhaofeng Wu,5.35
47039498,Zhaomin Wu,0.95
47039787,Zhihua Wu,5.31
47039788,Zihao Wu,0.0
47039856,Xiang Zhao,1.6
47040114,Zhanghua Wu,1.46
47049828,Anna Cai,3.33
47051926,Uri Alon,6.58
47054374,Kun Han,1.0
47058148,Xiujun Li,7.19
47058260,Xinjian Li,3.12
47059015,Liwen Zhang,3.9
47065547,Alexander Bernstein,1.38
47067803,Hao Jiang,3.91
47069009,Jidong Tian,2.2
47070483,Pratik Joshi,4.0
47070750,Daniel Fried,8.55
47073792,Chaojie Wang,1.17
47074045,Chun Wang,1.83
47074942,Chuan Wang,2.17
47075011,Cheng Wang,1.5
47075593,Logan Stromberg,2.27
47076151,Wenchao Gu,2.0
47079359,Ananya Ganesh,3.89
47080255,Juraj Juraska,3.58
47087335,Zhendong Yang,6.25
47089871,Soo-hwan Lee,6.0
47090555,Su-min Lee,2.0
47090739,Alexey Svyatkovskiy,1.75
47091489,Davide Testa,2.5
47092843,Pranav Shetty,1.87
47093287,Jiaqi Guo,3.2
47093412,Penghui Wei,1.36
47093626,Jiaming Guo,0.0
47096329,Yongjian Wu,5.0
47105726,Diana Popa,3.0
47107411,Yuxiao Ye,3.67
47107527,Yajie Ye,1.67
47107786,Owain Evans,1.0
47109079,Jianzhuo Tong,1.8
47110820,Chenghu Zhou,1.6
47111345,Haneul Yoo,4.36
47119114,Xiangdong Wang,2.22
47120131,Xin Wang,2.33
47120191,Xiaolan Wang,2.8
47120498,Xinyu Wang,3.07
47120703,Xuewei Wang,3.75
47122432,Zhou Zhao,2.62
47122486,Zhenjie Zhao,0.33
47122584,Zijian Zhao,5.0
47122617,Zheng Zhao,4.0
47125226,Gefei Yang,1.35
47129917,Shijia Liu,4.83
47130096,Shusen Liu,3.0
47130333,Siqi Liu,6.33
47139979,Mattia Setzu,3.0
47147237,Johanna Moore,2.29
47151871,Elaine L Wang,0.0
47179764,Jizhong Han,1.67
47180442,Jianhua Han,2.54
47184362,Yanan Cao,2.53
47188964,Shunyu Yao,3.0
47188971,Shaowei Yao,5.0
47195288,Alex Nikolov,5.6
47196158,Yu Wang,3.57
47196992,Zhuoran Wang,4.0
47197350,Zichao Wang,1.0
47197370,Zhen Wang,2.5
47203368,Wenfang Wu,3.29
47210460,Wei Xu,10.67
47210642,Weijia Xu,4.78
47212029,Yukihiro Itoh,0.0
47214884,Kai Hui,3.34
47226060,Tomoki Shutoh,1.0
47237743,Aaron Steven White,6.0
47238599,Washington Garcia,0.0
47243067,Peng Zhang,2.4
47247517,Lay-Ki Soon,1.43
47251670,Anna Levin,0.11
47252160,Bhargav Upadhyay,1.0
47253534,Masaru Miyazaki,0.0
47253941,Daniel Braun,0.0
47258635,Jonathan Kraft,7.5
47259508,Kate Silverstein,7.33
47261124,Qian Chen,2.26
47261946,Philipp Schmid,3.23
47263765,David G. Novick,1.0
47263961,Nazia Attari,0.17
47264336,Victor Prokhorov,3.0
47264639,Ashutosh Singh,1.5
47265115,Frederick Reiss,2.75
47271859,Jason D. Williams,2.12
47274259,Xiangru Tang,3.14
47277026,Sayantan Mitra,1.0
47278503,Min Peng,1.33
47283535,Tushar Vaidya,7.0
47286118,Ananya Jha,4.73
47286633,Renlong Ai,1.0
47291370,Hanwen Zha,2.07
47292828,John Kuriakose,3.33
47294008,Zheng Zhang,5.58
47294266,Zongmeng Zhang,0.86
47294286,Zhihua Zhang,8.25
47294621,Zheng Zhang,6.5
47295297,Anubrata Das,2.0
47300698,Hao Tan,6.2
47300931,Linbo Qiao,0.29
47304253,Yinxu Pan,3.14
47309247,Manoj Acharya,0.0
47311093,Ashutosh Kumar,5.33
47316000,Francesco Barbieri,4.83
47319720,Siheng Li,4.28
47321233,Soumya Chatterjee,4.0
47325834,Shuai Ma,5.8
47326489,Gagan Madan,0.67
47340898,Karo Moilanen,0.33
47347567,Zhiwen Tang,0.0
47348275,Masahiko Haruno,1.25
47348950,Subhojit Som,1.22
47350207,T. Chang,4.5
47356371,Xiang Li,4.17
47358830,Maria Staudte,2.33
47361339,Emily Hales,1.6
47362268,Qiang Liu,0.83
47364727,Mohammed Aldawsari,2.0
47367640,Yann Dubois,2.67
47374754,Philipp Benz,1.56
47374917,Mengjie Zhao,3.74
47377549,Nupur Jain,2.0
47381353,James Stanford,0.0
47387745,Tao Li,4.45
47391234,Farzana Rashid,4.25
47395993,Yuan Ling,2.22
47396497,Chao-Wei Huang,1.19
47399304,Katharina Probst,1.0
47404598,Nupoor Gandhi,2.67
47405693,Qiang Lou,4.15
47406726,Paul Aarseth,3.0
47407464,Henryk Michalewski,0.47
47409609,Dean Fulgoni,2.43
47410575,Xin Zheng,2.67
47412046,Md Hossain,0.87
47413649,Byoungjae Kim,1.25
47413820,Hao Cheng,5.93
